"","nrounds","booster","eta","subsample","max_depth","min_child_weight","colsample_bytree","colsample_bylevel","lambda","alpha","learner","num.trees","replace","sample.fraction","mtry","respect.unordered.factors","min.node.size","kernel","cost","gamma","degree"
"459",4086,"gbtree",0.00143839807249312,0.936252964916639,15,4.7807677186915,0.915464361663908,0.97904373286292,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",4251,"gbtree",0.0176077768361213,0.985205502738245,15,2.24251695960919,0.994643025333062,0.756366238696501,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461",4290,"gbtree",0.00187596888413126,0.319308998715133,13,27.0594373884284,0.623258464969695,0.64149155234918,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"TRUE",0.685213772184216,0.297208812087774,"TRUE",0.880962203256786,NA,NA,NA,NA
"463",1339,"gbtree",0.0229650976422661,0.985162170184776,4,16.9836446810305,0.77553004771471,0.718735416885465,-11,-11,"xgboost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,"TRUE",0.781260925647803,0.50963156321086,"FALSE",0.900305724237114,NA,NA,NA,NA
"465",3424,"gbtree",0.00415364643324425,0.328721396951005,11,28.4429271347811,0.913773830980062,0.0698940206784755,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512,"FALSE",0.785580098978244,0.157334341900423,"FALSE",0.902932521887124,NA,NA,NA,NA
"467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467,"FALSE",0.649321503285319,0.380488329567015,"FALSE",0.879772067535669,NA,NA,NA,NA
"468",4184,"gbtree",0.0118706639103411,0.312387780053541,13,25.0782863450013,0.53016730141826,0.537728382274508,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",1175,"gbtree",0.0115270680416937,0.942899449309334,11,29.1007407548461,0.252237820532173,0.207909112097695,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",353,"gbtree",0.0996872786425108,0.222785133938305,12,3.55771882866012,0.468390737194568,0.521506722550839,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",111,"gbtree",0.0018376333867066,0.970100138499401,12,1.16788774652683,0.842348315753043,0.902796210022643,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"radial",0.398138763683264,993.87126817738,-11
"473",NA,NA,NA,NA,NA,NA,NA,NA,12.909537610747,0.00240667932666838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",4481,"gbtree",0.00176894149760657,0.924208118510432,15,1.53457532649972,0.706769606797025,0.443412579596043,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,"FALSE",0.18921757247299,0.594771817559376,"FALSE",0.764511323068291,NA,NA,NA,NA
"476",4629,"gbtree",0.00139191398102389,0.933518121112138,14,1.57743479775517,0.995860022492707,0.918843455612659,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",230,"gbtree",0.0766967882395061,0.745172941614874,2,26.5399121021527,0.369756623869762,0.1235855310224,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",3561,"gbtree",0.00362222110285936,0.320587822748348,12,24.8323150181575,0.144166991114616,0.283622699556872,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",793,"gbtree",0.119129834142235,0.221130938315764,9,1.97578637068466,0.278544969623908,0.414941943017766,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",4802,"gbtree",0.00192071997414905,0.233981671603397,5,1.67060831755285,0.193599455757067,0.874607018660754,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",4648,"gbtree",0.00231377328523686,0.980387783655897,13,1.10627801348707,0.730969321681187,0.571916376473382,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",NA,NA,NA,NA,NA,NA,NA,NA,4.57656626407052,0.003647371660918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",3391,"gbtree",0.000996058377289125,0.222571448422968,13,1.46775911249984,0.953857673099265,0.599410354159772,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",4123,"gbtree",0.00541547867972061,0.950071429158561,13,1.55410817878903,0.788780602160841,0.822532895486802,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",4391,"gbtree",0.0121508338848961,0.120031125843525,4,1.93301358369242,0.515259549953043,0.476962280692533,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",NA,NA,NA,NA,NA,NA,NA,NA,1.4847653903295,0.0034856153652072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",2483,"gbtree",0.0262427655054685,0.121564060682431,12,1.01770883520259,0.588539429241791,0.478893879335374,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",321,"gbtree",0.00274508771362176,0.946826425427571,10,1.01624869341349,0.989735865732655,0.677049639401957,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",3275,"gbtree",0.00245813827754937,0.997986883530393,1,17.5408640994508,0.436240554554388,0.373029496287927,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",4900,"gbtree",0.0218095833410486,0.918122789543122,15,3.07167842710466,0.947204982629046,0.0864418565761298,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",4086,"gbtree",0.00143839807249312,0.936252964916639,15,4.7807677186915,0.915464361663908,0.97904373286292,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",4251,"gbtree",0.0176077768361213,0.985205502738245,15,2.24251695960919,0.994643025333062,0.756366238696501,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",4290,"gbtree",0.00187596888413126,0.319308998715133,13,27.0594373884284,0.623258464969695,0.64149155234918,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"TRUE",0.685213772184216,0.297208812087774,"TRUE",0.880962203256786,NA,NA,NA,NA
"495",1339,"gbtree",0.0229650976422661,0.985162170184776,4,16.9836446810305,0.77553004771471,0.718735416885465,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ranger",61,"TRUE",0.781260925647803,0.50963156321086,"FALSE",0.900305724237114,NA,NA,NA,NA
"497",3424,"gbtree",0.00415364643324425,0.328721396951005,11,28.4429271347811,0.913773830980062,0.0698940206784755,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512,"FALSE",0.785580098978244,0.157334341900423,"FALSE",0.902932521887124,NA,NA,NA,NA
"499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467,"FALSE",0.649321503285319,0.380488329567015,"FALSE",0.879772067535669,NA,NA,NA,NA
"500",4184,"gbtree",0.0118706639103411,0.312387780053541,13,25.0782863450013,0.53016730141826,0.537728382274508,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",1175,"gbtree",0.0115270680416937,0.942899449309334,11,29.1007407548461,0.252237820532173,0.207909112097695,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",353,"gbtree",0.0996872786425108,0.222785133938305,12,3.55771882866012,0.468390737194568,0.521506722550839,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",111,"gbtree",0.0018376333867066,0.970100138499401,12,1.16788774652683,0.842348315753043,0.902796210022643,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"radial",0.398138763683264,993.87126817738,-11
"505",NA,NA,NA,NA,NA,NA,NA,NA,12.909537610747,0.00240667932666838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506",4481,"gbtree",0.00176894149760657,0.924208118510432,15,1.53457532649972,0.706769606797025,0.443412579596043,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,"FALSE",0.18921757247299,0.594771817559376,"FALSE",0.764511323068291,NA,NA,NA,NA
"508",4629,"gbtree",0.00139191398102389,0.933518121112138,14,1.57743479775517,0.995860022492707,0.918843455612659,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509",230,"gbtree",0.0766967882395061,0.745172941614874,2,26.5399121021527,0.369756623869762,0.1235855310224,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510",3561,"gbtree",0.00362222110285936,0.320587822748348,12,24.8323150181575,0.144166991114616,0.283622699556872,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511",793,"gbtree",0.119129834142235,0.221130938315764,9,1.97578637068466,0.278544969623908,0.414941943017766,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512",4802,"gbtree",0.00192071997414905,0.233981671603397,5,1.67060831755285,0.193599455757067,0.874607018660754,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513",4648,"gbtree",0.00231377328523686,0.980387783655897,13,1.10627801348707,0.730969321681187,0.571916376473382,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514",NA,NA,NA,NA,NA,NA,NA,NA,4.57656626407052,0.003647371660918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515",3391,"gbtree",0.000996058377289125,0.222571448422968,13,1.46775911249984,0.953857673099265,0.599410354159772,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516",4123,"gbtree",0.00541547867972061,0.950071429158561,13,1.55410817878903,0.788780602160841,0.822532895486802,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517",4391,"gbtree",0.0121508338848961,0.120031125843525,4,1.93301358369242,0.515259549953043,0.476962280692533,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518",NA,NA,NA,NA,NA,NA,NA,NA,1.4847653903295,0.0034856153652072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519",2483,"gbtree",0.0262427655054685,0.121564060682431,12,1.01770883520259,0.588539429241791,0.478893879335374,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",321,"gbtree",0.00274508771362176,0.946826425427571,10,1.01624869341349,0.989735865732655,0.677049639401957,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",3275,"gbtree",0.00245813827754937,0.997986883530393,1,17.5408640994508,0.436240554554388,0.373029496287927,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",4900,"gbtree",0.0218095833410486,0.918122789543122,15,3.07167842710466,0.947204982629046,0.0864418565761298,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523",4086,"gbtree",0.00143839807249312,0.936252964916639,15,4.7807677186915,0.915464361663908,0.97904373286292,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524",4251,"gbtree",0.0176077768361213,0.985205502738245,15,2.24251695960919,0.994643025333062,0.756366238696501,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525",4290,"gbtree",0.00187596888413126,0.319308998715133,13,27.0594373884284,0.623258464969695,0.64149155234918,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"TRUE",0.685213772184216,0.297208812087774,"TRUE",0.880962203256786,NA,NA,NA,NA
"527",1339,"gbtree",0.0229650976422661,0.985162170184776,4,16.9836446810305,0.77553004771471,0.718735416885465,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,"TRUE",0.781260925647803,0.50963156321086,"FALSE",0.900305724237114,NA,NA,NA,NA
"529",3424,"gbtree",0.00415364643324425,0.328721396951005,11,28.4429271347811,0.913773830980062,0.0698940206784755,-11,-11,"xgboost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512,"FALSE",0.785580098978244,0.157334341900423,"FALSE",0.902932521887124,NA,NA,NA,NA
"531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467,"FALSE",0.649321503285319,0.380488329567015,"FALSE",0.879772067535669,NA,NA,NA,NA
"532",4184,"gbtree",0.0118706639103411,0.312387780053541,13,25.0782863450013,0.53016730141826,0.537728382274508,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533",1175,"gbtree",0.0115270680416937,0.942899449309334,11,29.1007407548461,0.252237820532173,0.207909112097695,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534",353,"gbtree",0.0996872786425108,0.222785133938305,12,3.55771882866012,0.468390737194568,0.521506722550839,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535",111,"gbtree",0.0018376333867066,0.970100138499401,12,1.16788774652683,0.842348315753043,0.902796210022643,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"radial",0.398138763683264,993.87126817738,-11
"537",NA,NA,NA,NA,NA,NA,NA,NA,12.909537610747,0.00240667932666838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538",4481,"gbtree",0.00176894149760657,0.924208118510432,15,1.53457532649972,0.706769606797025,0.443412579596043,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,"FALSE",0.18921757247299,0.594771817559376,"FALSE",0.764511323068291,NA,NA,NA,NA
"540",4629,"gbtree",0.00139191398102389,0.933518121112138,14,1.57743479775517,0.995860022492707,0.918843455612659,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541",230,"gbtree",0.0766967882395061,0.745172941614874,2,26.5399121021527,0.369756623869762,0.1235855310224,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542",3561,"gbtree",0.00362222110285936,0.320587822748348,12,24.8323150181575,0.144166991114616,0.283622699556872,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543",793,"gbtree",0.119129834142235,0.221130938315764,9,1.97578637068466,0.278544969623908,0.414941943017766,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544",4802,"gbtree",0.00192071997414905,0.233981671603397,5,1.67060831755285,0.193599455757067,0.874607018660754,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545",4648,"gbtree",0.00231377328523686,0.980387783655897,13,1.10627801348707,0.730969321681187,0.571916376473382,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546",NA,NA,NA,NA,NA,NA,NA,NA,4.57656626407052,0.003647371660918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547",3391,"gbtree",0.000996058377289125,0.222571448422968,13,1.46775911249984,0.953857673099265,0.599410354159772,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",4123,"gbtree",0.00541547867972061,0.950071429158561,13,1.55410817878903,0.788780602160841,0.822532895486802,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",4391,"gbtree",0.0121508338848961,0.120031125843525,4,1.93301358369242,0.515259549953043,0.476962280692533,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",NA,NA,NA,NA,NA,NA,NA,NA,1.4847653903295,0.0034856153652072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",2483,"gbtree",0.0262427655054685,0.121564060682431,12,1.01770883520259,0.588539429241791,0.478893879335374,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",321,"gbtree",0.00274508771362176,0.946826425427571,10,1.01624869341349,0.989735865732655,0.677049639401957,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",3275,"gbtree",0.00245813827754937,0.997986883530393,1,17.5408640994508,0.436240554554388,0.373029496287927,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",4900,"gbtree",0.0218095833410486,0.918122789543122,15,3.07167842710466,0.947204982629046,0.0864418565761298,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",4086,"gbtree",0.00143839807249312,0.936252964916639,15,4.7807677186915,0.915464361663908,0.97904373286292,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",4251,"gbtree",0.0176077768361213,0.985205502738245,15,2.24251695960919,0.994643025333062,0.756366238696501,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",4290,"gbtree",0.00187596888413126,0.319308998715133,13,27.0594373884284,0.623258464969695,0.64149155234918,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"TRUE",0.685213772184216,0.297208812087774,"TRUE",0.880962203256786,NA,NA,NA,NA
"559",1339,"gbtree",0.0229650976422661,0.985162170184776,4,16.9836446810305,0.77553004771471,0.718735416885465,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,"TRUE",0.781260925647803,0.50963156321086,"FALSE",0.900305724237114,NA,NA,NA,NA
"561",3424,"gbtree",0.00415364643324425,0.328721396951005,11,28.4429271347811,0.913773830980062,0.0698940206784755,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ranger",512,"FALSE",0.785580098978244,0.157334341900423,"FALSE",0.902932521887124,NA,NA,NA,NA
"563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467,"FALSE",0.649321503285319,0.380488329567015,"FALSE",0.879772067535669,NA,NA,NA,NA
"564",4184,"gbtree",0.0118706639103411,0.312387780053541,13,25.0782863450013,0.53016730141826,0.537728382274508,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",1175,"gbtree",0.0115270680416937,0.942899449309334,11,29.1007407548461,0.252237820532173,0.207909112097695,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",353,"gbtree",0.0996872786425108,0.222785133938305,12,3.55771882866012,0.468390737194568,0.521506722550839,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",111,"gbtree",0.0018376333867066,0.970100138499401,12,1.16788774652683,0.842348315753043,0.902796210022643,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"radial",0.398138763683264,993.87126817738,-11
"569",NA,NA,NA,NA,NA,NA,NA,NA,12.909537610747,0.00240667932666838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",4481,"gbtree",0.00176894149760657,0.924208118510432,15,1.53457532649972,0.706769606797025,0.443412579596043,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,"FALSE",0.18921757247299,0.594771817559376,"FALSE",0.764511323068291,NA,NA,NA,NA
"572",4629,"gbtree",0.00139191398102389,0.933518121112138,14,1.57743479775517,0.995860022492707,0.918843455612659,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",230,"gbtree",0.0766967882395061,0.745172941614874,2,26.5399121021527,0.369756623869762,0.1235855310224,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",3561,"gbtree",0.00362222110285936,0.320587822748348,12,24.8323150181575,0.144166991114616,0.283622699556872,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",793,"gbtree",0.119129834142235,0.221130938315764,9,1.97578637068466,0.278544969623908,0.414941943017766,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",4802,"gbtree",0.00192071997414905,0.233981671603397,5,1.67060831755285,0.193599455757067,0.874607018660754,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",4648,"gbtree",0.00231377328523686,0.980387783655897,13,1.10627801348707,0.730969321681187,0.571916376473382,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",NA,NA,NA,NA,NA,NA,NA,NA,4.57656626407052,0.003647371660918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",3391,"gbtree",0.000996058377289125,0.222571448422968,13,1.46775911249984,0.953857673099265,0.599410354159772,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",4123,"gbtree",0.00541547867972061,0.950071429158561,13,1.55410817878903,0.788780602160841,0.822532895486802,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",4391,"gbtree",0.0121508338848961,0.120031125843525,4,1.93301358369242,0.515259549953043,0.476962280692533,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,NA,NA,NA,NA,NA,NA,1.4847653903295,0.0034856153652072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",2483,"gbtree",0.0262427655054685,0.121564060682431,12,1.01770883520259,0.588539429241791,0.478893879335374,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",321,"gbtree",0.00274508771362176,0.946826425427571,10,1.01624869341349,0.989735865732655,0.677049639401957,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",3275,"gbtree",0.00245813827754937,0.997986883530393,1,17.5408640994508,0.436240554554388,0.373029496287927,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",4900,"gbtree",0.0218095833410486,0.918122789543122,15,3.07167842710466,0.947204982629046,0.0864418565761298,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",4086,"gbtree",0.00143839807249312,0.936252964916639,15,4.7807677186915,0.915464361663908,0.97904373286292,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",4251,"gbtree",0.0176077768361213,0.985205502738245,15,2.24251695960919,0.994643025333062,0.756366238696501,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",4290,"gbtree",0.00187596888413126,0.319308998715133,13,27.0594373884284,0.623258464969695,0.64149155234918,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,"TRUE",0.685213772184216,0.297208812087774,"TRUE",0.880962203256786,NA,NA,NA,NA
"591",1339,"gbtree",0.0229650976422661,0.985162170184776,4,16.9836446810305,0.77553004771471,0.718735416885465,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,"TRUE",0.781260925647803,0.50963156321086,"FALSE",0.900305724237114,NA,NA,NA,NA
"593",3424,"gbtree",0.00415364643324425,0.328721396951005,11,28.4429271347811,0.913773830980062,0.0698940206784755,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512,"FALSE",0.785580098978244,0.157334341900423,"FALSE",0.902932521887124,NA,NA,NA,NA
"595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ranger",467,"FALSE",0.649321503285319,0.380488329567015,"FALSE",0.879772067535669,NA,NA,NA,NA
"596",4184,"gbtree",0.0118706639103411,0.312387780053541,13,25.0782863450013,0.53016730141826,0.537728382274508,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597",1175,"gbtree",0.0115270680416937,0.942899449309334,11,29.1007407548461,0.252237820532173,0.207909112097695,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598",353,"gbtree",0.0996872786425108,0.222785133938305,12,3.55771882866012,0.468390737194568,0.521506722550839,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599",111,"gbtree",0.0018376333867066,0.970100138499401,12,1.16788774652683,0.842348315753043,0.902796210022643,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"radial",0.398138763683264,993.87126817738,-11
"601",NA,NA,NA,NA,NA,NA,NA,NA,12.909537610747,0.00240667932666838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602",4481,"gbtree",0.00176894149760657,0.924208118510432,15,1.53457532649972,0.706769606797025,0.443412579596043,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,"FALSE",0.18921757247299,0.594771817559376,"FALSE",0.764511323068291,NA,NA,NA,NA
"604",4629,"gbtree",0.00139191398102389,0.933518121112138,14,1.57743479775517,0.995860022492707,0.918843455612659,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605",230,"gbtree",0.0766967882395061,0.745172941614874,2,26.5399121021527,0.369756623869762,0.1235855310224,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606",3561,"gbtree",0.00362222110285936,0.320587822748348,12,24.8323150181575,0.144166991114616,0.283622699556872,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607",793,"gbtree",0.119129834142235,0.221130938315764,9,1.97578637068466,0.278544969623908,0.414941943017766,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608",4802,"gbtree",0.00192071997414905,0.233981671603397,5,1.67060831755285,0.193599455757067,0.874607018660754,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609",4648,"gbtree",0.00231377328523686,0.980387783655897,13,1.10627801348707,0.730969321681187,0.571916376473382,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610",NA,NA,NA,NA,NA,NA,NA,NA,4.57656626407052,0.003647371660918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611",3391,"gbtree",0.000996058377289125,0.222571448422968,13,1.46775911249984,0.953857673099265,0.599410354159772,-11,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
