,configuration_specification,evaluation,flow_id,strategy_name,task_id
0,8,0.84375,8662,greedy__16,9954
0,8,0.7746753246753247,8662,greedy__16,37
0,8,0.7249999999999999,8662,greedy__16,9955
0,8,0.8649449685534591,8662,greedy__16,9956
0,8,1.0,8662,greedy__16,21
0,8,0.8122278664731495,8662,greedy__16,3913
0,8,1.0,8662,greedy__16,24
0,8,0.8729919137466308,8662,greedy__16,9957
0,8,0.9617216981132074,8662,greedy__16,9964
0,8,0.7705384150030249,8662,greedy__16,9950
0,8,0.9378430632839763,8662,greedy__16,43
0,8,0.9715,8662,greedy__16,6
0,8,0.9937431426332288,8662,greedy__16,3
0,8,0.9313086104006821,8662,greedy__16,41
0,8,1.0,8662,greedy__16,11
0,8,0.9958333333333332,8662,greedy__16,49
0,8,0.8365,8662,greedy__16,14
0,8,0.9024844252755528,8662,greedy__16,9952
0,8,0.9891995159059475,8662,greedy__16,3485
0,8,1.0,8662,greedy__16,3492
0,8,1.0,8662,greedy__16,9967
0,8,0.9191702792620223,8662,greedy__16,9960
0,8,0.9658008658008658,8662,greedy__16,36
0,8,1.0,8662,greedy__16,3493
0,8,0.7590000000000001,8662,greedy__16,31
0,8,0.9933333333333332,8662,greedy__16,3512
0,8,1.0,8662,greedy__16,3567
0,8,0.9873958386804237,8662,greedy__16,9914
0,8,0.9891558441558441,8662,greedy__16,3494
0,8,0.2095727848101266,8662,greedy__16,3560
0,8,0.9942344220523512,8662,greedy__16,3889
0,8,0.8635999999999999,8662,greedy__16,58
0,8,0.5248345284059569,8662,greedy__16,23
0,8,0.7425153643546971,8662,greedy__16,3561
0,8,0.9735795398439814,8662,greedy__16,3481
0,8,0.8536231884057971,8662,greedy__16,29
0,8,0.9141524105754278,8662,greedy__16,2074
0,8,0.9939393939393938,8662,greedy__16,3022
0,8,0.9661442006269592,8662,greedy__16,45
0,8,0.8970031030540586,8662,greedy__16,3903
0,8,0.9305733005733006,8662,greedy__16,3918
0,8,0.9765,8662,greedy__16,16
0,8,0.9952816280165798,8662,greedy__16,3510
0,8,0.9960884274960708,8662,greedy__16,32
0,8,0.8765509989484753,8662,greedy__16,3954
0,8,0.8345,8662,greedy__16,22
0,8,0.9964425770308123,8662,greedy__16,3549
0,8,0.9730000000000001,8662,greedy__16,20
0,8,0.9905693950177936,8662,greedy__16,28
0,8,0.9880000000000001,8662,greedy__16,3543
0,8,0.9795,8662,greedy__16,12
0,8,0.9149645725082663,8662,greedy__16,3902
0,8,0.8549018280297901,8662,greedy__16,3917
0,8,0.9642236024844723,8662,greedy__16,15
0,8,0.9754385964912281,8662,greedy__16,9946
0,8,0.9232971298162618,8662,greedy__16,3891
0,8,0.7525000000000001,8662,greedy__16,18
0,8,0.8381250000000001,8662,greedy__2,9954
0,8,0.7759569377990432,8662,greedy__2,37
0,8,0.725,8662,greedy__2,9955
0,8,0.8132352941176471,8662,greedy__2,53
0,8,0.8549253144654088,8662,greedy__2,9956
0,8,0.9988439306358382,8662,greedy__2,21
0,8,0.8295355587808417,8662,greedy__2,3913
0,8,1.0,8662,greedy__2,24
0,8,0.852210242587601,8662,greedy__2,9957
0,8,0.9347327044025159,8662,greedy__2,9964
0,8,0.698820326678766,8662,greedy__2,9950
0,8,0.9387097991134585,8662,greedy__2,43
0,8,0.9715,8662,greedy__2,6
0,8,0.9912382445141066,8662,greedy__2,3
0,8,0.9224637681159422,8662,greedy__2,41
0,8,0.9647977470558116,8662,greedy__2,11
0,8,0.9833004385964914,8662,greedy__2,49
0,8,0.8335000000000001,8662,greedy__2,14
0,8,0.851958992263983,8662,greedy__2,9952
0,8,0.9634370677731674,8662,greedy__2,3485
0,8,1.0,8662,greedy__2,3492
0,8,1.0,8662,greedy__2,9967
0,8,0.9265599999999999,8662,greedy__2,3946
0,8,0.9197204019222367,8662,greedy__2,9960
0,8,0.9649350649350648,8662,greedy__2,36
0,8,0.6905737704918034,8662,greedy__2,3493
0,8,0.741,8662,greedy__2,31
0,8,0.985,8662,greedy__2,3512
0,8,1.0,8662,greedy__2,3567
0,8,0.6520918178452426,8662,greedy__2,2079
0,8,0.9876024502506716,8662,greedy__2,9914
0,8,0.9891558441558441,8662,greedy__2,3494
0,8,0.21462025316455696,8662,greedy__2,3560
0,8,0.9919414041386766,8662,greedy__2,3889
0,8,0.8623999999999998,8662,greedy__2,58
0,8,0.514625850340136,8662,greedy__2,23
0,8,0.7350526777875329,8662,greedy__2,3561
0,8,0.9721625756108514,8662,greedy__2,3021
0,8,0.9680650735657155,8662,greedy__2,3481
0,8,0.844927536231884,8662,greedy__2,29
0,8,0.8934681181959565,8662,greedy__2,2074
0,8,0.9939393939393938,8662,greedy__2,3022
0,8,0.9260188087774294,8662,greedy__2,45
0,8,0.8969990200881922,8662,greedy__2,3903
0,8,0.854742992878041,8662,greedy__2,3899
0,8,0.9323751023751023,8662,greedy__2,3918
0,8,0.9585000000000001,8662,greedy__2,16
0,8,0.8118513848376816,8662,greedy__2,3904
0,8,0.9957835353449906,8662,greedy__2,3510
0,8,0.996270245677889,8662,greedy__2,32
0,8,0.9725142857142858,8662,greedy__2,3573
0,8,0.8589905362776026,8662,greedy__2,3954
0,8,0.8314999999999999,8662,greedy__2,22
0,8,0.9964425770308123,8662,greedy__2,3549
0,8,0.9745000000000001,8662,greedy__2,20
0,8,0.8426100810011901,8662,greedy__2,3896
0,8,0.9832740213523132,8662,greedy__2,28
0,8,0.8513983579746119,8662,greedy__2,7592
0,8,0.9880000000000001,8662,greedy__2,3543
0,8,0.9799999999999999,8662,greedy__2,12
0,8,0.9149504015115731,8662,greedy__2,3902
0,8,0.8244395283798596,8662,greedy__2,219
0,8,0.8525321597833446,8662,greedy__2,3917
0,8,0.9613664596273294,8662,greedy__2,15
0,8,0.9666666666666666,8662,greedy__2,9946
0,8,0.9247380520064634,8662,greedy__2,3891
0,8,0.7475,8662,greedy__2,18
0,8,1.0,8662,greedy__2,9968
0,8,0.821875,8665,random_search__4,9954
0,8,0.6678742310321257,8665,random_search__4,37
0,8,0.673125,8665,random_search__4,9955
0,8,0.8024789915966387,8665,random_search__4,53
0,8,0.7998938679245283,8665,random_search__4,9956
0,8,0.9849509342653582,8665,random_search__4,21
0,8,0.8350870827285922,8665,random_search__4,3913
0,8,1.0,8665,random_search__4,24
0,8,0.8237825696316262,8665,random_search__4,9957
0,8,0.9051926100628931,8665,random_search__4,9964
0,8,0.4728675136116152,8665,random_search__4,9950
0,8,0.8354668490049987,8665,random_search__4,43
0,8,0.9719,8665,random_search__4,6
0,8,0.9940595611285266,8665,random_search__4,3
0,8,0.9327365728900257,8665,random_search__4,41
0,8,0.9486943164362518,8665,random_search__4,11
0,8,0.9874671052631578,8665,random_search__4,49
0,8,0.8219999999999998,8665,random_search__4,14
0,8,0.9709180497925312,8665,random_search__4,3485
0,8,1.0,8665,random_search__4,3492
0,8,0.9994845360824742,8665,random_search__4,9967
0,8,0.958008658008658,8665,random_search__4,36
0,8,0.8601366120218579,8665,random_search__4,3493
0,8,0.725,8665,random_search__4,31
0,8,0.9783333333333333,8665,random_search__4,3512
0,8,0.998,8665,random_search__4,3567
0,8,0.9871892271101756,8665,random_search__4,9914
0,8,0.9873376623376624,8665,random_search__4,3494
0,8,0.19063291139240507,8665,random_search__4,3560
0,8,0.992914108949116,8665,random_search__4,3889
0,8,0.828,8665,random_search__4,58
0,8,0.4915425629711344,8665,random_search__4,23
0,8,0.6547190517998245,8665,random_search__4,3561
0,8,0.9655319776009431,8665,random_search__4,3021
0,8,0.9716561337678155,8665,random_search__4,3481
0,8,0.7739130434782608,8665,random_search__4,29
0,8,0.9150855365474341,8665,random_search__4,2074
0,8,0.9939393939393938,8665,random_search__4,3022
0,8,0.8943573667711598,8665,random_search__4,45
0,8,0.8944267515923567,8665,random_search__4,3903
0,8,0.9305733005733006,8665,random_search__4,3918
0,8,0.8715000000000002,8665,random_search__4,16
0,8,0.9968876509045208,8665,random_search__4,3510
0,8,0.9929948713706676,8665,random_search__4,32
0,8,0.9940616246498599,8665,random_search__4,3549
0,8,0.9494999999999999,8665,random_search__4,20
0,8,0.9873665480427046,8665,random_search__4,28
0,8,0.9739999999999999,8665,random_search__4,3543
0,8,0.9804999999999999,8665,random_search__4,12
0,8,0.8738167217760981,8665,random_search__4,3902
0,8,0.8402630072367993,8665,random_search__4,219
0,8,0.8506386820130898,8665,random_search__4,3917
0,8,0.9585093167701864,8665,random_search__4,15
0,8,0.9578947368421051,8665,random_search__4,9946
0,8,0.8662007962552682,8665,random_search__4,3891
0,8,0.736,8665,random_search__4,18
